100.....0.65184563398361,0.95681220293045,0.1749999076128,0.69001942873001,-0.15450942516327,0.69001948833466,0.15450946986675
200.....0.16041776537895,0.53317469358444,0.12499990314245,0.38494110107422,0.59314453601837,-0.59314447641373,-0.38494104146957
300.....0.22755905985832,0.89335709810257,0.12499990314245,0.46951296925545,0.52873206138611,0.5287321805954,0.46951296925545
400.....0.89609706401825,0.5883584022522,0.12499990314245,-0.50004005432129,0.49996000528336,-0.49996000528336,0.500039935112
500.....0.89355528354645,0.98890608549118,0.12499992549419,0.70661979913712,-0.026239739730954,-0.026239708065987,0.70661973953247
600.....0.11244077980518,0.2765596807003,0.12499989569187,0.56719350814819,-0.42224583029747,-0.42224583029747,0.56719344854355
700.....0.19521200656891,-0.58651602268219,0.12499989569187,-0.14543092250824,0.69198977947235,-0.69198977947235,0.14543086290359
800.....0.51364022493362,-0.32881066203117,0.17499992251396,-0.22624400258064,0.66993564367294,0.22624406218529,0.66993546485901
900.....0.17557696998119,0.52454364299774,0.1749999076128,0.46870124340057,0.52945184707642,-0.46870106458664,0.52945178747177
1000.....0.14709118008614,1.0414921045303,0.17499989271164,0.48220026493073,0.51718753576279,-0.48220020532608,0.51718753576279
1100.....0.34594616293907,0.78782266378403,0.17499989271164,0.58273857831955,-0.40051957964897,0.58273845911026,0.40051952004433
1200.....0.38876208662987,0.24970176815987,0.12499989569187,-0.67315012216568,0.21649254858494,-0.2164925634861,0.67314994335175
1300.....0.23334507644176,1.3458058834076,0.12499989569187,-0.70100092887878,0.092724092304707,-0.092724092304707,0.70100086927414
1400.....0.38798695802689,0.14579677581787,0.1749999076128,0.69810897111893,-0.11244524270296,0.69810885190964,0.11244522035122
1500.....-0.017115304246545,-0.081202819943428,0.12499989569187,-0.41586229205132,-0.57189035415649,0.57189041376114,0.41586229205132
1600.....0.45297321677208,0.36217266321182,0.17499992251396,0.34617727994919,0.61657232046127,-0.34617727994919,0.61657208204269
1700.....0.40502041578293,0.79073393344879,0.17499996721745,0.17442557215691,-0.68525594472885,0.17442554235458,0.6852560043335
1800.....0.25761359930038,0.90427953004837,0.12499989569187,0.46904346346855,0.5291485786438,0.5291485786438,0.46904346346855
1900.....0.46559780836105,0.48584181070328,0.12499992549419,0.37206900119781,0.60130244493484,0.60130250453949,0.37206897139549
2000.....0.68134260177612,0.1228054612875,0.19999991357327,2.0491877084083e-09,-8.6737701465722e-09,0.36497315764427,0.93101805448532
2100.....0.33318841457367,0.51662939786911,0.1749999076128,0.6867014169693,-0.16864506900311,-0.68670147657394,-0.16864506900311
2200.....0.90249693393707,0.64409494400024,0.12499989569187,0.21009446680546,0.6751743555069,0.67517417669296,0.21009451150894
2300.....0.078964427113533,0.73283511400223,0.17499989271164,0.66334062814713,0.24490627646446,0.66334080696106,-0.24490630626678
2400.....0.52332240343094,0.30801421403885,0.12499990314245,0.65182322263718,0.27409228682518,0.27409228682518,0.65182310342789
2500.....0.69697749614716,1.6006542444229,0.12499989569187,-0.10290332883596,-0.69957900047302,0.69957917928696,0.10290335118771
2600.....0.10498158633709,0.72267293930054,0.1749999076128,0.1610754430294,0.68851637840271,-0.16107538342476,0.68851637840271
2700.....0.66280555725098,0.75409036874771,0.17499996721745,0.24169901013374,-0.6645160317421,0.24169906973839,0.66451609134674
2800.....0.33792322874069,0.21672913432121,0.17499989271164,0.63397312164307,0.31317427754402,-0.63397300243378,0.31317436695099
2900.....0.18811069428921,0.63585168123245,0.17499992251396,-0.55477643013,-0.43843242526054,0.55477648973465,-0.43843260407448
3000.....0.88713091611862,0.86653316020966,0.12499990314245,-0.11537908762693,-0.69762998819351,0.69763016700745,0.11537908017635
3100.....0.091563016176224,0.67475759983063,0.17499773204327,-0.69888925552368,-0.10748871415854,0.69888931512833,-0.10748871415854
3200.....0.18104591965675,0.37142664194107,0.17499986290932,-0.70705717802048,0.008375040255487,0.70705723762512,0.0083750346675515
3300.....0.0045166024938226,0.48591074347496,0.17499989271164,-0.10022781789303,0.69996744394302,0.10022783279419,0.69996738433838
3400.....0.82630854845047,0.33207002282143,0.12499990314245,0.40203183889389,0.58169621229172,-0.58169609308243,-0.40203183889389
3500.....0.0057481909170747,-0.023768786340952,0.19999983906746,0.93281108140945,-0.36036592721939,-3.7897942561926e-09,-1.8507058108241e-09
3600.....-0.019398104399443,0.36202281713486,0.19999992847443,2.6999241953263e-08,1.7997573209527e-08,0.00286456476897,0.99999588727951
3700.....0.012506261467934,0.25822919607162,0.12499989569187,0.51525151729584,0.48426845669746,0.48426845669746,0.51525139808655
3800.....0.94522029161453,0.43077906966209,0.12499989569187,0.58725696802139,-0.39386466145515,-0.3938647210598,0.58725690841675
3900.....0.81838357448578,0.0058090696111321,0.12499988079071,0.46254536509514,0.53483814001083,0.53483802080154,0.46254530549049
4000.....0.21378302574158,0.42357221245766,0.19999983906746,0.88158828020096,0.47201925516129,-3.7856682233439e-09,5.0390847050608e-09
4100.....0.92179262638092,0.1291643679142,0.1749999076128,0.70578569173813,0.043203894048929,-0.70578569173813,0.043203882873058
4200.....0.76919478178024,0.18334785103798,0.19999992847443,2.9699366521641e-08,-2.8029923271333e-08,0.72978007793427,0.68368196487427
4300.....0.40372085571289,0.6196084022522,0.12499990314245,0.6920947432518,0.14493043720722,0.14493036270142,0.69209480285645
4400.....0.38402131199837,0.16572387516499,0.12499986588955,0.46175491809845,0.53552079200745,0.53552067279816,0.46175491809845
4500.....0.96866112947464,-0.072298020124435,0.17499992251396,-0.083104893565178,0.70220625400543,0.083104871213436,0.70220619440079
4600.....0.14925383031368,0.10790401697159,0.1749999076128,0.0043623177334666,-0.70709329843521,0.0043623149394989,0.70709335803986
4700.....0.52551186084747,0.21002188324928,0.17499987781048,0.4996112883091,-0.50038850307465,0.49961116909981,0.50038850307465
4800.....0.70410358905792,-0.028303533792496,0.17499992251396,0.12482035905123,-0.69600301980972,0.12482041120529,0.69600260257721
4900.....0.24858298897743,0.28496462106705,0.12499990314245,-0.50525665283203,-0.49468746781349,0.49468746781349,0.50525671243668
5000.....0.15392322838306,0.47091335058212,0.19999983906746,0.97933518886566,-0.20224410295486,2.564259471427e-09,-5.8224008947505e-10
5100.....0.27999356389046,0.80552589893341,0.1999998986721,-0.46169504523277,0.88703870773315,7.2101297154958e-10,4.0835677062034e-09
5200.....0.12929251790047,1.0226231813431,0.17499989271164,0.65170550346375,-0.27437201142311,0.6517054438591,0.27437198162079
5300.....0.47006615996361,0.042273990809917,0.12499990314245,-0.55289345979691,0.4408046901226,-0.4408046901226,0.5528935790062
5400.....0.54118311405182,0.25408166646957,0.12499988079071,-0.58727443218231,0.39383867383003,-0.39383873343468,0.58727425336838
5500.....0.86334753036499,0.83594846725464,0.12499989569187,0.58766686916351,0.39325270056725,0.39325270056725,0.58766674995422
5600.....0.69202625751495,0.56793862581253,0.1999998986721,-3.9791765438224e-09,-2.504880303178e-09,0.14149998128414,0.98993825912476
5700.....0.4517964720726,0.31658142805099,0.12499990314245,0.12692776322365,0.69562155008316,-0.69562155008316,-0.12692771852016
5800.....0.48620733618736,0.66825646162033,0.17499986290932,0.15790237486362,-0.68925094604492,0.15790244936943,0.68925100564957
5900.....0.72285962104797,0.24583585560322,0.12499990314245,-0.11365240812302,0.69791316986084,0.697913646698,-0.11365236341953
6000.....0.54808467626572,-0.078792497515678,0.17499989271164,0.086971960961819,0.7017377614975,-0.08697198331356,0.7017377614975
6100.....0.38523155450821,0.13302607834339,0.12499989569187,0.70087832212448,-0.093646228313446,-0.093646228313446,0.70087826251984
6200.....0.13756890594959,0.78503435850143,0.1999998986721,-4.9060364659681e-09,-1.9343922019743e-09,0.41106173396111,0.91160756349564
6300.....0.24484512209892,0.4489897787571,0.12499990314245,-0.42532515525818,0.56488806009293,0.56488800048828,-0.42532521486282
6400.....0.52820700407028,0.27847385406494,0.12499985843897,-1.2904710274597e-05,0.70710694789886,0.707106590271,-1.2881322618341e-05
6500.....0.71744012832642,0.63681930303574,0.12499989569187,0.59912109375,-0.37557145953178,-0.37557148933411,0.59912103414536
6600.....0.97830140590668,0.10549930483103,0.17499983310699,0.70639479160309,-0.031716827303171,0.70639550685883,0.031716827303171
6700.....0.12096204608679,0.54381167888641,0.1999998986721,3.404053261491e-09,-3.9432185294785e-10,0.26938334107399,0.96303308010101
6800.....0.080884575843811,0.72846776247025,0.1749999076128,0.69554311037064,-0.12735679745674,0.69554316997528,0.12735682725906
